schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,Y Combinator Directory,https://www.sennu.ai,Sennu Ai,2,We turn traditional companies into AI companies,B2B,2026-08-12T02:01:26.466895Z
1.0,STARTUP,Y Combinator Directory,https://confident-ai.com,Confident Ai,7,The LLM Eval and Observability Platform for AI Quality,B2B,2026-08-12T02:01:26.166880Z
1.0,STARTUP,Y Combinator Directory,https://lucidic.ai,Lucidic Ai,1,Reimagining how Machines Learn,B2B,2026-08-12T02:01:26.868251Z
1.0,STARTUP,Y Combinator Directory,https://mundoai.world,Mundo Ai,4,High Quality Multilingual Training Data for AI Models,B2B,2026-08-12T02:01:25.955142Z
1.0,STARTUP,Y Combinator Directory,https://www.tryelip.ai/,Elip Ai,4,Cooking something sweet and salty!,B2B,2026-08-12T02:01:28.027226Z
1.0,STARTUP,Y Combinator Directory,https://www.trytruffle.ai/,Truffle Ai,2,AWS for AI Agents,B2B,2026-08-12T02:01:26.023748Z
1.0,STARTUP,Y Combinator Directory,https://www.leapingai.com,Leaping Ai,13,AI voice and texting agents,B2B,2026-08-12T02:01:26.268244Z
1.0,STARTUP,Y Combinator Directory,https://www.bild.ai,Bild Ai,9,"AI estimating & detailing for Division 8 doors, frames & hardware",Real Estate and Construction,2026-08-12T02:01:26.469883Z
1.0,STARTUP,Y Combinator Directory,https://www.relvy.ai,Relvy Ai,3,AI powered debugging notebooks for incident response,B2B,2026-08-12T02:01:26.151734Z
1.0,STARTUP,Y Combinator Directory,https://tryforerunner.com,Forerunner Ai,2,AI that gets aircraft flying faster,Industrials,2026-08-12T02:01:25.986123Z
1.0,STARTUP,Y Combinator Directory,https://www.sandra-ai.com,Sandra Ai,3,Building AI employees for car dealers,B2B,2026-08-12T02:01:26.957527Z
1.0,STARTUP,Y Combinator Directory,https://lightscreen.ai,Lightscreen Ai,2,Voice + video AI interviewer,B2B,2026-08-12T02:01:26.297795Z
1.0,STARTUP,Y Combinator Directory,https://www.merlinai.co,Merlin Ai,19,AI powered ERP for Construction,B2B,2026-08-12T02:01:26.593714Z
1.0,STARTUP,Y Combinator Directory,https://usemica.com/,Mica Ai,3,Replace the humans fixing bad data,B2B,2026-08-12T02:01:26.147719Z
1.0,STARTUP,Y Combinator Directory,https://www.capitol.ai/,Capitol Ai,11,Capitol: the sovereign operating system for intelligence.,B2B,2026-08-12T02:01:25.980593Z
1.0,STARTUP,Y Combinator Directory,https://www.et-al.io,Et Al.,2,Feed of insights extracted from your go-to sources using LLMs.,Consumer,2026-08-12T02:01:25.989118Z
1.0,STARTUP,Y Combinator Directory,https://www.usesimple.ai,Simple Ai,11,AI voice that sells,B2B,2026-08-12T02:01:25.979594Z
1.0,STARTUP,Y Combinator Directory,https://www.presti.ai/,Presti Ai,16,Helping furniture companies create product visuals with AI,B2B,2026-08-12T02:01:26.003852Z
1.0,STARTUP,Y Combinator Directory,https://trykura.com,Kura Ai,2,New State of the Art for Browser Agents,B2B,2026-08-12T02:01:26.279372Z
1.0,STARTUP,Y Combinator Directory,https://zeit-ai.com/,Zeit Ai,9,From data to enterprise insights in just a few words.,B2B,2026-08-12T02:01:26.441452Z
1.0,STARTUP,Y Combinator Directory,https://www.withdavid.ai/,David Ai,10,Data for audio AI,B2B,2026-08-12T02:01:25.991182Z
1.0,STARTUP,Y Combinator Directory,https://www.hireseals.ai/,Seals Ai,4,AI Employees for Wholesalers & Distributors,B2B,2026-08-12T02:01:26.818478Z
1.0,STARTUP,Y Combinator Directory,https://redouble.ai/,Redouble Ai,3,Java-native multi-agentic AI operating system for enterprise,B2B,2026-08-12T02:01:26.107767Z
1.0,STARTUP,Y Combinator Directory,https://www.finny.com/,Finny Ai,35,The organic growth engine for financial advisors,Fintech,2026-08-12T02:01:27.787425Z
1.0,STARTUP,Y Combinator Directory,https://clearly-ai.com,Clearly Ai,12,Automate security and privacy reviews,B2B,2026-08-12T02:01:26.090978Z
1.0,STARTUP,Y Combinator Directory,https://lighthouz.ai/,Lighthouz Ai,8,"Freight bill audits, AP, AR automation for freight brokers with…",B2B,2026-08-12T02:01:26.863730Z
1.0,STARTUP,Y Combinator Directory,https://runlocal.ai,Runlocal Ai,3,AI agent that optimizes inference for embedded compute like Jetson,B2B,2026-08-12T02:01:26.388146Z
1.0,STARTUP,Y Combinator Directory,https://storia.ai,Storia Ai,2,Open source AI copilot that knows your company's code and its context,B2B,2026-08-12T02:01:28.142156Z
1.0,STARTUP,Y Combinator Directory,https://www.decisional.com/,Decisional Ai,3,AI Coworkers for Business Automation,B2B,2026-08-12T02:01:26.999043Z
1.0,STARTUP,Y Combinator Directory,https://unsloth.ai/,Unsloth Ai,8,Open-Source Reinforcement Learning (RL) & Fine-tuning for LLMs.,B2B,2026-08-12T02:01:26.534311Z
1.0,STARTUP,Y Combinator Directory,https://hamming.ai/,Hamming Ai,8,Complete QA platform for voice agents,B2B,2026-08-12T02:01:26.109771Z
1.0,STARTUP,Y Combinator Directory,https://saphira.ai,Saphira Ai,8,The Enablement Layer for Physical AI,B2B,2026-08-12T02:01:26.512422Z
1.0,STARTUP,Y Combinator Directory,https://www.inspectmind.ai,Inspectmind Ai,2,AI agent for construction drawings review,Real Estate and Construction,2026-08-12T02:01:26.622337Z
1.0,STARTUP,Y Combinator Directory,https://useocular.com,Ocular Ai,8,Applied AI Data Research Lab Encoding Human Expertise into Machines…,B2B,2026-08-12T02:01:26.446992Z
1.0,STARTUP,Y Combinator Directory,https://retellai.com,Retell Ai,50,Supercharge Your Contact Center Operations with AI Phone Agents,B2B,2026-08-12T02:01:27.118535Z
1.0,STARTUP,Y Combinator Directory,https://www.getzep.com/,Zep Ai,5,Agent Context Is Hard. We Fixed It.,B2B,2026-08-12T02:01:26.488334Z
1.0,STARTUP,Y Combinator Directory,https://centauri-ai.tech,Centauri Ai,5,Helps teams work effectively with AI coding agents.,B2B,2026-08-12T02:01:27.450817Z
1.0,STARTUP,Y Combinator Directory,https://soundry.ai/,Soundry Ai,2,Remix any song into any style,Consumer,2026-08-12T02:01:26.142880Z
1.0,STARTUP,Y Combinator Directory,https://codeant.ai/,Codeant Ai,25,Autonomous offensive and defensive security platform,B2B,2026-08-12T02:01:26.312815Z
1.0,STARTUP,Y Combinator Directory,https://runtrellis.com/,Trellis Ai,34,Accelerate Medication Access with AI,B2B,2026-08-12T02:01:26.262722Z
1.0,STARTUP,Y Combinator Directory,https://www.octolane.com,Octolane Ai,5,Revenue Superintelligence,B2B,2026-08-12T02:01:26.486335Z
1.0,STARTUP,Y Combinator Directory,https://withpretzel.com,Pretzel Ai,2,AI tooling,B2B,2026-08-12T02:01:27.130895Z
1.0,STARTUP,Y Combinator Directory,https://usesaga.ai,Saga Ai,2,Voice Agents for Healthcare Operations,B2B,2026-08-12T02:01:27.730638Z
1.0,STARTUP,Y Combinator Directory,http://navier.ai,Navier Ai,7,Agent-Driven Engineering,Industrials,2026-08-12T02:01:28.649244Z
1.0,STARTUP,Y Combinator Directory,https://upsolve.ai/,Upsolve Ai,5,Deploy trustworthy data agent that know your business,B2B,2026-08-12T02:01:26.880789Z
1.0,STARTUP,Y Combinator Directory,https://www.fiber.ai/apis,Fiber Ai,8,"The freshest data APIs for AI sales, recruiting, & growth products",B2B,2026-08-12T02:01:27.060860Z
1.0,STARTUP,Y Combinator Directory,https://tryterracotta.com,Terracotta Ai,3,AI-powered Infrastructure as Code PR reviews,B2B,2026-08-12T02:01:26.894341Z
1.0,STARTUP,Y Combinator Directory,https://www.inventive.ai/,Inventive Ai,15,AI Agents For RFP and Questionnaire Response Automation,B2B,2026-08-12T02:01:26.355706Z
1.0,STARTUP,Y Combinator Directory,https://energent.ai/,Energent Ai,10,AI that audits AI — catching hallucinations before you ship them.,B2B,2026-08-12T02:01:27.927706Z
1.0,STARTUP,Y Combinator Directory,https://osium.ai/,Osium Ai,2,Speed up materials innovation with Artificial Intelligence,B2B,2026-08-12T02:01:26.376814Z
1.0,STARTUP,Y Combinator Directory,https://www.letter.ai,Letter Ai,12,"Empowering B2B sellers with AI-powered training, coaching, and content",B2B,2026-08-12T02:01:26.377805Z
1.0,STARTUP,Y Combinator Directory,https://www.bretton.com/,Bretton Ai,34,AI-native operations for the banks,Fintech,2026-08-12T02:01:26.902516Z
1.0,STARTUP,Y Combinator Directory,https://www.bronco.ai/,Bronco Ai,5,AI for ASIC Design Verification,B2B,2026-08-12T02:01:26.506417Z
1.0,STARTUP,Y Combinator Directory,https://www.getventa.ai,Venta Ai,7,The compliant AI colleague for sales teams in Europe,B2B,2026-08-12T02:01:26.527485Z
1.0,STARTUP,Y Combinator Directory,https://www.getspine.ai,Spine Ai,7,Manage a swarm of AI agents to get real work done,B2B,2026-08-12T02:01:26.535837Z
1.0,STARTUP,Y Combinator Directory,https://www.electricair.io/,Electric Air,18,Tech-enabled heat pump contractor that cuts costs by 60%,Real Estate and Construction,2026-08-12T02:01:26.732034Z
1.0,STARTUP,Y Combinator Directory,https://www.mandel.ai/,Mandel Ai,2,AI Supply Chain Coordinator,B2B,2026-08-12T02:01:26.500896Z
1.0,STARTUP,Y Combinator Directory,https://bland.com,Bland Ai,65,The enterprise platform for AI phone calls,B2B,2026-08-12T02:01:28.073869Z
1.0,STARTUP,Y Combinator Directory,https://www.elyos.ai/,Elyos Ai,20,AI Customer Service Agents for trades and field services,B2B,2026-08-12T02:01:28.208544Z
1.0,STARTUP,Y Combinator Directory,http://oraai.com/,Ora Ai,3,The AI Platform for Medical Education,Education,2026-08-12T02:01:28.991114Z
1.0,STARTUP,Y Combinator Directory,https://kino.ai,Kino Ai,4,Kino is an AI media manager and video editor for humans and agents.,B2B,2026-08-12T02:01:27.436766Z
1.0,STARTUP,Y Combinator Directory,https://yuma.ai,Yuma Ai,26,The AI Support Agent for Ecommerce,B2B,2026-08-12T02:01:26.882282Z
1.0,STARTUP,Y Combinator Directory,http://www.persist-ai.com,Persist Ai,6,Developing long-lasting drug formulations 50% faster,Healthcare,2026-08-12T02:01:28.942243Z
1.0,STARTUP,Y Combinator Directory,https://stralis.aero/,Stralis Aircraft,4,Emission free hydrogen electric aircraft,Industrials,2026-08-12T02:01:28.008166Z
1.0,STARTUP,Y Combinator Directory,https://www.pairai.com/,Pair Ai,2,Reimagining education with short form video and AI,Consumer,2026-08-12T02:01:29.549081Z
1.0,STARTUP,Y Combinator Directory,https://www.delfino.ai/,Delfino Ai,2,Generative AI for administrative automation in healthcare,Healthcare,2026-08-12T02:01:28.025232Z
1.0,STARTUP,Y Combinator Directory,https://www.getrima.ai,Rima Ai (Formerly Garage),5,Document and spreadsheet automation for accountants,B2B,2026-08-12T02:01:27.674931Z
1.0,STARTUP,Y Combinator Directory,https://slidely.ai/,Slidely Ai,5,"AI for professional PowerPoint presentations, available in PowerPoint",B2B,2026-08-12T02:01:28.247931Z
1.0,STARTUP,Y Combinator Directory,https://sigmamind.ai?utm_source=yc&utm_medium=web,Sigmamind Ai,12,Voice AI platform purpose-built for contact centers.,B2B,2026-08-12T02:01:28.660763Z
1.0,STARTUP,Y Combinator Directory,https://www.beyond-aero.com/,Beyond Aero,80,First electric business aircraft designed for hydrogen propulsion,Industrials,2026-08-12T02:01:26.804291Z
1.0,STARTUP,Y Combinator Directory,https://www.powerhouseai.com,Powerhouse Ai,6,Vision-powered warehouse automation: maximizing performance and value,B2B,2026-08-12T02:01:28.850963Z
1.0,STARTUP,Y Combinator Directory,https://theankler.com,The Ankler,2,Subscription entertainment news,Consumer,2026-08-12T02:01:27.020281Z
1.0,STARTUP,Y Combinator Directory,https://www.broccoli.com/,Broccoli Ai,85,AI-native operating system for home service businesses,B2B,2026-08-12T02:01:27.003767Z
1.0,STARTUP,Y Combinator Directory,https://www.take.app,Take App,7,Shopify for WhatsApp commerce,B2B,2026-08-12T02:01:28.088939Z
1.0,STARTUP,Y Combinator Directory,https://www.refinetrain.ai/,Refinetrain Ai,4,AI agents rewriting & optimising your internal documentation for LLMs,B2B,2026-08-12T02:01:27.778736Z
1.0,STARTUP,Y Combinator Directory,https://redbrickai.com,Redbrick Ai,13,Rapid medical data annotation,B2B,2026-08-12T02:01:28.939254Z
1.0,STARTUP,Y Combinator Directory,https://touchandpay.me/,Touch And Pay Technologies Limited,55,Digitizing and processing Microtransactions in Africa,Fintech,2026-08-12T02:01:27.903578Z
1.0,STARTUP,Y Combinator Directory,https://dynamo.ai,Dynamo Ai,40,Compliant-Ready AI for the Enterprise,B2B,2026-08-12T02:01:29.954204Z
1.0,STARTUP,Y Combinator Directory,https://spinach.ai,Spinach Ai,5,The System of Action for Conversation Data,B2B,2026-08-12T02:01:29.398858Z
1.0,STARTUP,Y Combinator Directory,http://onorca.dev/,Stably Ai (Orca),4,"We make Orca, MIT open source terminal-based agent orchestrator",B2B,2026-08-12T02:01:28.972247Z
1.0,STARTUP,Y Combinator Directory,https://www.hellocozmo.ai/,Cozmo Ai,5,"End-to-end AI agents for property claims, from loss report to estimate",B2B,2026-08-12T02:01:28.373551Z
1.0,STARTUP,Y Combinator Directory,https://mechoautotech.com/,Mecho Autotech,35,On-demand  auto maintenance & repairs,Industrials,2026-08-12T02:01:28.222415Z
1.0,STARTUP,Y Combinator Directory,https://www.buoyant.aero,Buoyant Aero,2,Bringing back blimps,Industrials,2026-08-12T02:01:28.651245Z
1.0,STARTUP,Y Combinator Directory,https://evidentlyai.com,Evidently Ai,2,Open-source monitoring for machine learning models,B2B,2026-08-12T02:01:29.751588Z
1.0,STARTUP,Y Combinator Directory,https://www.protex.ai,Protex Ai,5,"Computer vision that makes the industrial workplace, safer",B2B,2026-08-12T02:01:27.912110Z
1.0,STARTUP,Y Combinator Directory,https://tiriel.ai,Tiriel Ai,20,The AI workforce for freight dispatch,B2B,2026-08-12T02:01:28.339952Z
1.0,STARTUP,Y Combinator Directory,https://planet-a-foods.com/,Planet A Foods,6,Building the next generation food ingredient champion.,Consumer,2026-08-12T02:01:29.028271Z
1.0,STARTUP,Y Combinator Directory,https://coulomb.ai/,Coulomb Ai,10,Battery Observability Platform for Electric Vehicles,B2B,2026-08-12T02:01:28.044936Z
1.0,STARTUP,Y Combinator Directory,https://www.odysaviation.com/,Odys Aviation,11,Vertical takeoff and landing aircraft for major airlines,Industrials,2026-08-12T02:01:28.180363Z
1.0,STARTUP,Y Combinator Directory,http://tryterra.co,Terra Api,25,API for developers and AIs to access health data,B2B,2026-08-12T02:01:29.196144Z
1.0,STARTUP,Y Combinator Directory,https://www.venu3d.com,Venu Ai,5,Meet qualified leads in person by automating conference production,B2B,2026-08-12T02:01:28.486586Z
1.0,STARTUP,Y Combinator Directory,https://www.pangea.app,Pangea.App,3,Hire Fractional Marketing + Design Talent,B2B,2026-08-12T02:01:28.642707Z
1.0,STARTUP,Y Combinator Directory,https://fluxauto.ai,Flux Auto,56,Physical AI for Warehouses and Factories,Industrials,2026-08-12T02:01:28.229026Z
1.0,STARTUP,Y Combinator Directory,https://hypotenuse.ai/,Hypotenuse Ai,15,AI-native Operating System for Enterprise Ecommerce Companies,B2B,2026-08-12T02:01:29.998258Z
1.0,STARTUP,Y Combinator Directory,https://www.leena.ai,Leena Ai,500,We at Leena AI build a virtual assistant that answers employee's…,B2B,2026-08-12T02:01:28.470073Z
1.0,STARTUP,Y Combinator Directory,https://quickchat.ai/,Quickchat Ai,7,Conversation Design platform to build Al Assistants tailored to your…,B2B,2026-08-12T02:01:28.712260Z
1.0,STARTUP,Y Combinator Directory,https://tarjimly.org,Tarjimly (Acquired),20,Translating for Humanity,Healthcare,2026-08-12T02:01:29.931059Z
1.0,STARTUP,Y Combinator Directory,https://www.observantai.com,Observant Ai,5,iPhone-based driver monitoring for commercial fleets.,B2B,2026-08-12T02:01:28.632645Z
1.0,STARTUP,Y Combinator Directory,https://www.justappraised.com,Just Appraised,40,Just Appraised makes software for local governments.,Government,2026-08-12T02:01:28.391555Z
1.0,STARTUP,Y Combinator Directory,http://menten.ai,Menten Ai,2,Menten AI designs peptide and protein therapeutics using quantum…,Healthcare,2026-08-12T02:01:29.748207Z
1.0,STARTUP,Y Combinator Directory,http://www.tasker.ai,Tasker Ai,7,Your AI co-worker,B2B,2026-08-12T02:01:30.211173Z
1.0,STARTUP,Y Combinator Directory,https://www.querypie.com,Querypie Ai,70,QueryPie AIP - Enterprise Ready Agentic AI Platform,B2B,2026-08-12T02:01:28.563460Z
1.0,STARTUP,Y Combinator Directory,http://rosebud.ai,Rosebud Ai,10,Vibe code games.,Consumer,2026-08-12T02:01:30.218408Z
1.0,STARTUP,Y Combinator Directory,http://rct.ai,Rct Ai,40,build AI NPCs,Consumer,2026-08-12T02:01:30.482646Z
1.0,STARTUP,Y Combinator Directory,https://marsauto.com,Mars Auto,15,Autonomous trucks to fully automate long-haul freight shipping,Industrials,2026-08-12T02:01:28.611951Z
1.0,STARTUP,Y Combinator Directory,http://www.getpulse.in/,Pulse Active Stations Network,10,We are a connected network of smart health machines in India.,Healthcare,2026-08-12T02:01:30.016216Z
1.0,STARTUP,Y Combinator Directory,https://www.superb-ai.com,Superb Ai,65,Superb AI provides end-to-end computer vision MLOps platform,B2B,2026-08-12T02:01:30.681377Z
1.0,STARTUP,Y Combinator Directory,http://www.heartaerospace.com,Heart Aerospace,50,Heart makes electric airplanes with an all-electric range of 250 miles,Industrials,2026-08-12T02:01:29.949709Z
1.0,STARTUP,Y Combinator Directory,https://www.thriveagric.com/,Thrive Agric,227,"ThriveAgric help Farmers in Africa access finance, insight and Markets",Industrials,2026-08-12T02:01:31.261270Z
1.0,STARTUP,Y Combinator Directory,https://threshold.network/,Nucypher (Aka Threshold Network),10,Network for decentralized threshold cryptography and end-to-end…,B2B,2026-08-12T02:01:31.327572Z
1.0,STARTUP,Y Combinator Directory,http://www.sanrights.org,Sanitation And Health Rights In India (Shri),1,Y Combinator Startup,Unspecified,2026-08-12T02:01:30.093376Z
1.0,STARTUP,Y Combinator Directory,https://www.persana.ai/,Persana Ai,2,Sales Agents with 100+ data sources to close more deals,B2B,2026-08-12T02:01:30.010318Z
1.0,STARTUP,Y Combinator Directory,https://booth.ai,Booth Ai,3,Generative AI Photographer for E-Commerce,B2B,2026-08-12T02:01:29.952197Z
1.0,STARTUP,Y Combinator Directory,http://www.monterey.ai,Monterey Ai,6,Turn user feedback to product insights,B2B,2026-08-12T02:01:30.005303Z
